siret,nom,ville,code_postal,activite,effectif
88132992400024,[ND],,,,
88149201100013,BOTTLE JUICE,,,,
88150359300025,DE FONDAUMIERE,,,,
88158962600012,GUERTIN,,,,
88159240600014,LEI,,,,
88164570900034,MOMDJIAN,,,,
88167858500012,ICONOGLACE,,,,
88168484900014,M.E.R.,,,,
88186258500018,BERDAH,,,,
88196371400038,SUNBEAM LILLE,,,,
88196596600016,CHAMPENOIS,,,,
88197132900027,EL ACHIR,,,,
88199872800037,JEANNE,,,,
88202500000010,P'TIT NAVET,,,,
88207315800025,NARULA,,,,
88208985700024,LA NONNA LINA,,,,
88209603500010,LES CUISINIERS DU POTAGER,,,,
88211135400016,ROYAL CANIN INDIA PRIVATE LIMITED,,,,
84843100300013,LES MIRACULEUX,,,,
84843489000010,LES DELICES DE MALFRAIT,,,,
84844658900022,PETIPHAR,,,,
84844658900030,PETIPHAR,,,,
84761251200024,IDEAL MARKET,,,,
84920262700022,HOSANNA,,,,
84791654100018,[ND],,,,
87973834200010,JACQUET,,,,
87979513600016,BIOCALTI,,,,
88234637200015,GFROY,,,,
80505720500017,ROBERT,,,,
80309196600017,BURDIGALA,,,,
75184061200020,[ND],,,,
75119946400015,AROMES   GOURMANDIZ,,,,
75077529800029,EURL DUCHENE TRAITEUR,,,,
75303135000014,VIANDES 31,,,,
79032573200028,[ND],,,,
79051470700013,[ND],,,,
79151716200016,POLMARD,,,,
80881218400014,VIANDE,,,,
80882629100011,AUFFRET,,,,
80882738000011,EL KALAI,,,,
50766058700019,ANDRIEU SARTHOU,,,,
50498439400016,BOUCHERIE CHARCUTERIE USAL,,,,
50498439400073,BOUCHERIE CHARCUTERIE USAL,,,,
50767270700019,SANCHEZ,,,,
50522640700011,LACOMBE,,,,
50333090400049,SCOQUART,,,,
50909774700026,EH  PATES MOI,,,,
50435062000010,VVRF,,,,
50958593100017,SUSHI LAND,,,,
79034360200013,HABIB,,,,
79034360200021,HABIB,,,,
79044213100021,HAMON,,,,
79044213100047,HAMON,,,,
79044438400032,BELLAMY,,,,
79052709700022,JOLIVET,,,,
79067248900024,CORDICAF,,,,
77558027700991,MIDI STEAK S A,,,,
77558681100124,VITAGERMINE,,,,
77559156300082,SOCIETE VITREENNE D'ABATTAGE,,,,
77561811900777,HOUILLERES DU BASSIN DE LORRAINE,,,,
77566826200022,CONSEILS COMPETENCES PRODUCTIONS ANIMALE,,,,
75212039400016,VARLET,,,,
75214550800012,ERBIN,,,,
75223957400011,RIZZA,,,,
75224623100019,LE NGUYEN,,,,
75235521400012,FUMAT,,,,
75236618700017,AUGER,,,,
75237969300027,MAKDOUF,,,,
75240649600014,TART'ALPES,,,,
75246979100020,CONSERVERIE DU BERRY,,,,
78975696200013,[ND],,,,
78978596100010,MIGROVIA,,,,
78981413400019,HOUMA,,,,
78987216500012,L' EPICERIE NORDIQUE,,,,
78990154300015,MODES,,,,
79011897000025,BISCUITERIE DE LA COTE D'OPALE,,,,
75315304800024,BISCUITERIE LORRAINE,,,,
75319242600017,COMPTOIR DU CAVIAR,,,,
75320315700031,ARSAC,,,,
75329218400011,LES CHOCOLATIERS CATHARES,,,,
75338187000017,PEPPERIDGE FARM INCORPORATED,,,,
75346037700025,MOUSSEL,,,,
75346493200023,BOHLER,,,,
75264162100012,VINET,,,,
75265470700013,PROMENADE AUX PAYS DES SAVEURS  LEONITA,,,,
78840679100012,VOUILLON,,,,
78847577000020,CHOCO-CANDY,,,,
78850265600010,FERAY,,,,
78851920500033,MATTER,,,,
78853598700010,LECLUZE,,,,
78859955300013,SAS DE L'AULANIER,,,,
78861000400053,METISS PASTRY,,,,
78871047300018,JACKSON,,,,
78926205200036,DK INTERNATIONAL CORPORATION,,,,
78929961700017,JASKIEWIEZ,,,,
78939485500017,MOSTEFAI,,,,
78942635000011,BLANGIS,,,,
78949029900011,KIKS,,,,
78953605900015,SAMBRONI,,,,
78966139400021,LES RECETTES D'OLGA,,,,
75255200000016,CYAND,,,,
75102805100017,ELOIDE,,,,
75106597000020,[ND],,,,
75207628100019,LE COBOURG NV,,,,
75307880700033,MAISON TELME,,,,
75354275200021,PORTYLLA,,,,
75356198400018,ZANNI,,,,
75363687700015,PASMADA,,,,
75329591400018,FRUITHE,,,,
75354032700016,GARRIDO,,,,
79089473700010,TAILLEPIED,,,,
79090735600014,LEITAO,,,,
79108268800015,DUMAINE,,,,
79115243200013,DAGUIER,,,,
79117483200018,GUERY,,,,
79120769900020,[ND],,,,
78920547300026,DECOUPE DE VIANDE TEYSSEDRE,,,,
78922327800027,ROUSSEAUX TRAITEUR,,,,
78974516300012,[ND],,,,
78966139400013,LES RECETTES D'OLGA,,,,
78990259000015,BOUCHERIE DE DIDIER,,,,
78969967500011,CASALTA,,,,
78972505800018,MORAIS,,,,
75356198400026,ZANNI,,,,
75366288100014,ZLIECHOVEC,,,,
75371892300018,YOOJI,,,,
75372870800029,LILI ET DOM,,,,
75373091000019,MADISAVEURS.,,,,
75380865800011,MORIN,,,,
75383010800027,RAO,,,,
75383262500010,CHOCOLATREE,,,,
75383862200011,[ND],,,,
75397291800027,LES VOLAILLES DU COEUR DE FRANCE,,,,
81349601500021,LEO AND PHIL,,,,
81349616300011,DOUCEUR CHOCOLAT,,,,
81353180300019,RISSON,,,,
81355229600028,MAXIM FOOD PRODUCT,,,,
81359117900011,COULOT,,,,
81366136000038,MES CHOCOLATS,,,,
81374431500017,REPAS-SERVICES,,,,
81375702800010,L'ATELIER D'AMELIE,,,,
81376179800012,MON JARDIN CHOCOLATE,,,,
81376179800020,MON JARDIN CHOCOLATE,,,,
81382938900028,ANIKINA,,,,
81194022000015,TOUNSI,,,,
81194172300033,MIAM TRAITEUR,,,,
81202992400014,SAS AU TEMPS DU BON TEMPS,,,,
81206545600012,FRANCOURT,,,,
81207711300015,MEAT YOU,,,,
81218981900012,PAPA-PATSOUMOUDOU,,,,
81219254000027,EYBORD & CO,,,,
81234423200028,EURL ALLAIS,,,,
81235707700013,CAFE DAURE,,,,
81134929900024,RUSLIER,,,,
81147292700029,MAISON DUSSOL,,,,
81149800500016,PIZZA LOLO,,,,
81169535200013,SOCIETE GUADELOUPEENNE DE PRODUCTION CULINAIRE,,,,
81301419800028,SERIN,,,,
81302441100015,VASSEUR,,,,
81312172000029,GOV GOURMET,,,,
81314847500011,LA BOUDINIERE,,,,
81314890500025,PROST,,,,
81317478600018,DIAW,,,,
81318701000026,PRALICHOCOLAT,,,,
81322893900019,BORRINI,,,,
81324951300033,[ND],,,,
81326739000017,COOKIES DOG,,,,
81333385300022,CUBA M,,,,
81246354500010,JARRY BEST MEAL,,,,
81249697400013,CORBEAU,,,,
81261555700012,MAJIK GLACES,,,,
81087060000014,NUTRIPLANT,,,,
81103858700028,SEGERS,,,,
81104540000017,ANDRES,,,,
81105771000048,GOURMANDISES SANS COMPLEXE,,,,
81111657300015,AU PIC GOURMAND,,,,
81114286800033,LES SAVEURS GIVREES,,,,
81127234300021,MOCELLIN,,,,
81068139500010,L&B,,,,
81068139500028,L&B,,,,
81068139500044,L&B,,,,
81069660900017,LE SAUMONIER CHERBOURG,,,,
81071224000011,ROMDHANE,,,,
81071530000010,DE BAECKER,,,,
81072762800010,R TWINING AND COMPANY LTD,,,,
81074518200024,SHANTY BISCUITS,,,,
81077564300036,SUCRE GLACE,,,,
81225545300035,DUPUY,,,,
81256754300028,[ND],,,,
81259042000020,ADAC ABATTOIR DES ASSOCIES COOPERATEURS,,,,
81182386300048,SARL A LA RUCHE,,,,
81181001900018,ANTUNES,,,,
79518652700011,DIOP,,,,
79526828300012,ALL IN FOODS,,,,
79526828300038,ALL IN FOODS,,,,
79562006100072,SUNNYLAND FRANCE SA,,,,
79741049500015,JENNERET,,,,
79844541700016,KOUBIA,,,,
79847575200019,DAN INGREDIENTS UNIT,,,,
79853135600011,TCHOULDJIAN,,,,
79853566200026,BOUTAHAR,,,,
79869569800018,BAGEL' STREET,,,,
79872114800020,LE FUME DES ANTILLES,,,,
79872676600024,[ND],,,,
79876324900017,JANMAMOD KARMALY,,,,
79878103500018,HEUTTE,,,,
79881948800015,LES ROTISSERIES CHRIS,,,,
79416248700027,ROOS,,,,
79416731200030,TESSIER-CAUNE,,,,
79419603000025,UNION BISCUITS,,,,
79437176500023,BILOA,,,,
79439071600015,SARL SDEV GUADELOUPE,,,,
79446493300025,LA FABRIQUE DU GRANOLIER,,,,
79447256300046,CONFISERIE D'ENTRECASTEAUX / LE PERE GATOUNET BISCUITERIE,,,,
79452671500022,ESTRUCH,,,,
79946351800032,PREVOS,,,,
79949489300016,COLAS,,,,
79951211600010,CONDI ALIMENTAR SA,,,,
79963424100019,CHERON,,,,
79963253400019,NAYA 17,,,,
79893420400024,BLAIS,,,,
79899072700033,ALFAPROD,,,,
79901966600012,JOUBIOUX,,,,
79796043200012,HIRN,,,,
79809835600016,BIEMANS,,,,
79810524300017,ZERO GLUTEN,,,,
79813393000015,KARUKERA OCEAN DISTRIBUTION,,,,
79817497500028,LE GLACIER DU LOT,,,,
79820116600013,SAINT ALBIN,,,,
79828604300012,[ND],,,,
79267135600014,[ND],,,,
79270659000017,MD - MAISON DUTERTRE,,,,
79271398400013,LE CAM,,,,
79461063400014,LA BRULERIE DU BASSIN,,,,
79746294200013,LE SAUMONIER BAYEUX,,,,
79746294200021,LE SAUMONIER BAYEUX,,,,
79364740500026,CELERIER,,,,
79791077500023,MANICE,,,,
79791077500031,MANICE,,,,
79471099600024,LA PIGNONETTE,,,,
79481241200037,CHOCOLATERIE SIGNOURET,,,,
79490829300028,LIORAVI,,,,
79496578000016,ALIMENT DU LOIR,,,,
79497438600011,CASTEL TRADITIONS,,,,
79993559800018,NEUH,,,,
80009322100011,LE BONHEUR DES OGRES,,,,
80010284000033,[ND],,,,
80021733300015,L'ALCHIMISTE,,,,
79753547300020,PANICO,,,,
79758420800038,RIVIERE,,,,
79764142000014,[ND],,,,
79764182600020,[ND],,,,
79764241000030,LE FUMOIR DE SAINT CAST,,,,
79765362300018,ROTISSERIE YAYOU,,,,
79774381200027,DE VROOME,,,,
80784549000026,ATELIER SARRASIN,,,,
80793380900012,ABATTOIRS CROISSANT,,,,
80805226000029,ALKASSOUM DIALLO,,,,
80809731500010,SAGE,,,,
80813100700011,LE PERCHE AGRICOLE,,,,
80815728300017,MALINARIC,,,,
80815904000027,ESPINACH,,,,
80820791400017,MATTERA,,,,
80826097000013,DELAPORTE,,,,
80828096000010,CHEZLEMAS,,,,
80828096000028,CHEZLEMAS,,,,
80487620900011,BONBONS SKENDY,,,,
83044876700038,CACAO FAGES,,,,
83045404700010,[ND],,,,
83047094400018,CONSERVERIE DU TREGOR,,,,
83218227300017,BY CATHERINE BREARD,,,,
83219466600018,STIF,,,,
83229299900014,MOTTE,,,,
83231676400030,CLUB DU WASSAI,,,,
83234646400015,POURMARIN,,,,
83164016400016,GALBIATI,,,,
83169083900012,[ND],,,,
83171590900014,PAGNIER,,,,
83172201200026,MANGE TES GRAINES,,,,
83174700100012,BURNET,,,,
83191372800018,FEGEL,,,,
83197707900019,DRAME,,,,
83204691600017,ITALPATES,,,,
83205885300017,BOUGIE,,,,
83369743600016,ZIAD,,,,
83371208600010,[ND],,,,
83373202700036,FLOCH,,,,
83380646600011,MACINA,,,,
83387570100017,LA FERMIERE DE SYLVANES,,,,
83399442900029,ALDEBERT,,,,
83408872600015,MONA LOU GOURMET,,,,
82849798200011,DIY CHOCO,,,,
82856551500016,DAKAROM,,,,
82863658900024,LES HAUTS DECOUPE,,,,
82863658900016,LES HAUTS DECOUPE,,,,
82876706100025,LA PLUME DU CAUSSE,,,,
82877699700029,COUDERT,,,,
82885855500026,HARMONIE NUTRITION EQUINE,,,,
83121539700017,[ND],,,,
83127722300010,LA CHOCOLLINE,,,,
83134313200039,NUMORNING,,,,
83143616700017,TOKE,,,,
83144874100015,EFFINEA FD,,,,
83148117100021,CANDIES DREAM,,,,
83151795800011,ITAHO SUSHI,,,,
82801691500013,WOODNFOOD,,,,
82817781600018,MALLARD-ERISSY,,,,
82830583900023,NIGON,,,,
82755387600026,PEMELTRADE,,,,
82758346900016,DELIGHT FOOD,,,,
82770333100039,ABATTOIR DE VOLAILLES,,,,
82775150400016,GRAFFAGNINO & CO,,,,
82784582700027,TAKEWAY CUISINE TRAITEUR,,,,
82792263400015,CHOCOLATS ET GOURMANDISES,,,,
82793151000032,CBS DIFFUSION,,,,
82903847000037,GUERRA,,,,
82907209900015,LE MERDY,,,,
82910003100022,SEMS 127,,,,
82910976800012,POTSKHISHVILI,,,,
82913735500022,SABIN,,,,
82945530200028,ATELIER POTPOTE,,,,
84212092500024,LOMBRASSA,,,,
84210100800014,MILLET DECOUPE VIANDES,,,,
84158973200012,[ND],,,,
84163127800014,REBATA LANDA,,,,
83995451800016,MARTIN,,,,
83939927600014,SEA SERVICES,,,,
84223765300014,SASSOLAS,,,,
84185430000024,GENTRIC,,,,
84380948400010,SOZZI,,,,
84383420100017,DANDOUNI,,,,
84387350600011,GLACES PIERRE GERONIMI SAGONE,,,,
84390040800017,TAHIR,,,,
84392385500046,PONTY,,,,
84399120900035,TURLAN,,,,
84414374300012,ABDOU,,,,
84414703300030,ROUGET,,,,
84420874400012,LA FABRIQUE - TORREFACTION,,,,
84420249900027,L'OULIVASTRE,,,,
84268057100010,CAVALLINI,,,,
84280215900017,ACF ARTS CULINAIRES FORMATION,,,,
84287556900019,MJAHED,,,,
84291580300014,MEULLENET,,,,
84298433800017,PALETS DES GOUVERNEURS,,,,
84309787400021,LAAMIRI,,,,
83941209500011,FRENCHCRESS,,,,
83941209500029,FRENCHCRESS,,,,
83966331700015,FRANCE POULTRY,,,,
83973292200019,ITSWEIRE,,,,
83986709000012,CARFANTAN,,,,
83887568000012,GAJIC,,,,
83887880900022,DESPRATS,,,,
83892526100011,AUBE,,,,
83893677100016,DECOBERT,,,,
83894689500011,KITCH&DIET,,,,
83895593800017,AMROUCHE,,,,
83909413300015,MISTER MARIUS,,,,
83922560400017,[ND],,,,
83927331500029,DEGUSTA CAFE,,,,
84326684200015,LUBIN,,,,
84328149400016,MARTRES,,,,
84330211800016,[ND],,,,
84343233700015,TUEUR,,,,
84346188000018,TORIS,,,,
84348994900035,[ND],,,,
84352394500015,MARIOTTI,,,,
84353573300011,LECHABLE,,,,
84174044200014,ZITOUNI,,,,
84181254800011,BOUGA CACAO,,,,
84186781500026,[ND],,,,
84188960300012,BATTERY,,,,
84192818700035,PEPIN,,,,
84197980000015,EURL FRUITISUN,,,,
83999802800014,PERRIN,,,,
84003092800013,FERNANDEZ,,,,
84006995900012,LE PERE ROUPSARD,,,,
84009359500014,VISSE,,,,
84018925200017,PAWELEC,,,,
84022150100017,BISCUITERIE CLAVIER,,,,
84032530200015,UNION DES PECHEURS ASSOCIES,,,,
84033277900015,[ND],,,,
84036688400012,APPATORE,,,,
84038540500021,[ND],,,,
84118035900017,PASTA'PAILL DEVELOPPEMENT,,,,
84118953300026,PHYTEXTRA FRANCE,,,,
84118953300034,PHYTEXTRA FRANCE,,,,
84128546300029,TERRAVEGA,,,,
84129843300019,VINCENT MARTIN,,,,
84134816200014,[ND],,,,
84137641100010,SCHNEIDER,,,,
84143025900017,P' TIT BOUT D' ALSACE,,,,
84150881500047,C'CANNELLE,,,,
84152457200010,KAJA,,,,
84225833700026,PEREZ,,,,
84229673300012,LA MICALINE AGRO,,,,
84239851300015,FREE FOUR,,,,
84240006100011,EDOUARD,,,,
84241643000010,[ND],,,,
84241643000028,[ND],,,,
84249677000012,LE GRAND TETRAS,,,,
84251255000018,RMP PRODUITS DE LA MER,,,,
88364673900010,SIAS,,,,
88183528400012,DURIEZ,,,,
88421103800036,[ND],,,,
88131912300017,LAGACHE,,,,
88134315600017,POTIN,,,,
88248283900025,STIKER,,,,
88070457200010,FARAIRE,,,,
88309190200022,LES BARONS,,,,
88391342800016,LA FABRIQUE BISCUITS,,,,
88625009100214,SICAREV,,,,
88750406600010,DELICES GOURMANDS,,,,
88754201700017,LES PISVERTS,,,,
88764250200025,LA MAISON DE L'AIL NOIR,,,,
88784682200013,BROOKLYN FINE FOODS,,,,
88784868700018,TRUCHE,,,,
88787971600025,RODRIGUES DA COSTA,,,,
88792282100020,DAQI,,,,
88388547700017,DEGRUMELLE,,,,
88392663600019,LAZAREVIC,,,,
88410164300010,[ND],,,,
88410665900011,CUSMANO,,,,
88415648000029,PLEIN D'VIE,,,,
88419282400016,BARRY CALLEBAUT BRASIL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS,,,,
88420051000011,LE SPIRUPHILE,,,,
88196371400020,SUNBEAM LILLE,,,,
88223886800013,COXINELLE CHOCOLATERIE,,,,
88234515000016,FOURNIER,,,,
88235569600015,LENGELLE,,,,
88259810500022,CHAMAND,,,,
88273531900015,NESTLE DUBAI MANUFACTURING LLC,,,,
88328223800012,MUGNY,,,,
88336994400029,CAP SUR L OCEAN,,,,
88352028000016,BOUGRIER,,,,
88354213600014,CONDURACHE,,,,
88433768400010,[ND],,,,
88447980900011,CAVAGNA,,,,
88460727600018,MENDJOUR,,,,
88475320300014,BELLIOT,,,,
88487058500020,GONDAL,,,,
88492969600018,VEG OI,,,,
88504176400014,TRANSPARENCE,,,,
88509211400028,BISCORNU,,,,
88521857800031,ER RAFII,,,,
88531059900018,TIGHAZRATI,,,,
87776513100017,[ND],,,,
87780258700023,LES SAVEURS DE CHARLOTTE,,,,
85313919400015,BOUISSET,,,,
88159240600022,LEI,,,,
88103644600014,L'EVEIL DES SANS,,,,
88191474100015,SIDIBE,,,,
84990116000010,POKAWA MERIGNAC,,,,
84994309700014,LAU TAK WING,,,,
84999535200028,L AVENUE DES SAVEURS,,,,
85007117600018,AMAZIGH,,,,
85009833600025,BOURDET,,,,
85010840800012,PHILIE & THE JAR,,,,
85014064100018,BOUDES,,,,
85139994900011,STAFRACH,,,,
85163526800028,YEGHIAZARYAN,,,,
85163866800018,D'LYSS PIZZA,,,,
85166931700022,CAFE & CIE,,,,
85166931700030,CAFE & CIE,,,,
85166931700048,CAFE & CIE,,,,
85176814300030,BZ,,,,
85183749200012,RATHQUEBER,,,,
85184081900011,DAOULAS,,,,
85185028900014,CIPRIANI,,,,
85302054300015,[ND],,,,
85303748900012,LANIEPCE,,,,
85324817700018,NEXT COFFEE,,,,
85324817700042,NEXT COFFEE,,,,
85331416900014,SCHEHR,,,,
85254347900012,LAKATEK,,,,
85258472100017,LANDOT,,,,
85270061600018,CONTINENTAL COFFEE SA,,,,
85273876400038,A.T.F,,,,
85278014700017,BOURLARD,,,,
85282744300015,ORIGINE GLACES,,,,
85283522200013,CHOC'ROSH,,,,
85283650100019,CHIBOUSTE,,,,
85286683900016,JACS DISTRIBUTION,,,,
85287258900019,BARRANCOS,,,,
85026154600012,VACAS & CO,,,,
84373936800028,D.A PRESTATIONS,,,,
84376281600018,LE P'TIT PERE HUGUES,,,,
85133540600019,[ND],,,,
85133802000015,[ND],,,,
85133802000023,[ND],,,,
85134914200014,LABORATOIRE VITA+,,,,
85116427700010,RAM' DELICES TRAITEUR,,,,
85124797300015,LOKENI,,,,
85200797000019,SCIE,,,,
85223111700023,PERES,,,,
85231631400016,MTC VITALITY,,,,
85239234900019,LE ROYAUME,,,,
85087905700014,R10 GLACES ARTISANALES,,,,
85093946300012,MONEGER,,,,
85095958600015,MANON,,,,
85106032700018,BOILEAU,,,,
85111867900014,SECRET DE CACAO,,,,
85042202300018,CAFELATINE,,,,
85042798000014,[ND],,,,
85046862000016,DUMONT,,,,
85052589000016,BOUKTHIR,,,,
85062756300016,LAMBINON,,,,
85067556200027,FDM,,,,
85068316000012,POYAU,,,,
84853406100025,[ND],,,,
84858822400024,S.N.P.R.,,,,
84912294000034,[ND],,,,
84812572000039,O BOUCHER,,,,
84428097400016,[ND],,,,
84458070400014,[ND],,,,
83789361900010,[ND],,,,
83799313800028,LEVECQ,,,,
83799313800010,LEVECQ,,,,
83804649800013,[ND],,,,
83805506900010,PETIT BOUT,,,,
83811687900019,BOILLON,,,,
83815784000011,BIGNESS,,,,
83819760600018,GISELE DELICES SERVICE,,,,
83821013600027,SASU LECONTE TRAITEUR,,,,
83835611100016,HAPPY INGREDIENTS COMPANY,,,,
83836712600011,WELE,,,,
83837142500011,THEAUX,,,,
83839946700029,CG PROD,,,,
83844178000023,QWILD,,,,
83865807800012,PIZZAS-P,,,,
83867778900011,NISMA DECOUPE,,,,
83871501900033,CHARLES-FELICITE,,,,
83874869700037,SYLLA,,,,
83876620200017,BOULABEIZ,,,,
83878006200017,DAVID,,,,
82509670400010,MAISON THEAS,,,,
82512786300017,CAMPARGUE,,,,
82512684000016,BOUILLANT-JACQUEMART,,,,
82513085900028,DUARTE,,,,
82514688900019,DECK,,,,
82518216500019,GODET,,,,
82518358500025,NUTRI FARM,,,,
82518358500033,NUTRI FARM,,,,
82519320400021,ATELIER DE DECOUPE TRADITION FERMIERE,,,,
82525762900014,PEREIRA RIBEIRO,,,,
82530329000019,CALEBASSE INDUSTRIAL PROCESSING,,,,
82535584500017,BOISSEAU,,,,
82536041500020,DEMAI,,,,
82539356400018,ABDALLAH,,,,
83459517500011,INTELLIGENCE CULINAIRE,,,,
82952022000015,GWADITA SARL,,,,
82954970800016,CARNICAS IRUNA,,,,
82957247800016,CHEZ ALEX,,,,
82990571000028,[ND],,,,
83568012500076,SKRETTING FRANCE,,,,
83615017700084,MAZET DE MONTARGIS,,,,
83752296000017,[ND],,,,
83752928800016,FOURNIER,,,,
83755911100013,DUPONT,,,,
83323057600021,[ND],,,,
83325069900018,DOERFER,,,,
83327207300010,YUMOVA,,,,
83330447000044,KARIBEAN FOOD,,,,
83339553600018,AM CHOCO & CO,,,,
83354641900023,CHRISANDCOOK,,,,
83360341800025,COUHE,,,,
83270692300014,LE FRENCH BISCUIT,,,,
83273488300024,HECTOR KITCHEN SAS,,,,
83279907600027,BOUCHERIE LOUBET,,,,
83285778300019,GUYANE SPIRULINE,,,,
83287454900013,SARL ASSADOUR,,,,
83290702600021,CHOCOCHRIS,,,,
83291724900027,DUVAUT,,,,
83309987200057,ALIANE,,,,
82488297100016,MAELLA,,,,
82495018200017,FREDERIC LACROIX,,,,
83056028000018,[ND],,,,
83000585600018,SAS BIO THES DU MONDE,,,,
83000636700015,BZH ICE,,,,
83157067600013,ALI HOSSEINI,,,,
82949071300015,AFIFI,,,,
82968252500011,CHAMAYOU,,,,
83189917400013,JBG,,,,
84804897100016,BOUTIERE,,,,
87954164700027,[ND],,,,
87955293300019,POTIER,,,,
87957322800019,DELLA-ROSA,,,,
87958928100028,[ND],,,,
88016125200015,GENICOT,,,,
88937294200017,BERAUD,,,,
88937819600030,PEPITE,,,,
88947274200010,RENART,,,,
88949937200015,ALPES PROVENCE CONDITIONNEMENT,,,,
88959321600019,[ND],,,,
88967317400013,SEKA,,,,
88971663500012,ELAFGHANI,,,,
89113389400016,LES CONFINADES,,,,
89126620700010,TISSOT,,,,
89134883100027,[ND],,,,
89135507500021,[ND],,,,
89141956600015,DAGNICOURT,,,,
89155979100019,LUPO,,,,
88990934700011,LUSO VIANDES,,,,
88998897800017,BALCON,,,,
89009675300011,DOUCEURS D'AILLEURS,,,,
89010084500027,OQTN,,,,
89016371000019,STERN CHEMIE GMBH UND CO KG,,,,
89022606100012,I GELATI DI MINA,,,,
89028376500018,TUIL,,,,
89029298000012,GLACIER FLEUR DE CANNE,,,,
89029401000016,HAPP'INESS,,,,
89031228300017,LEPRAEL,,,,
89034436900016,TRADING COMPANY,,,,
89040259700029,[ND],,,,
88805593600015,L' ATELIER,,,,
88806909300019,CRUNCHY BOL,,,,
88814775800021,[ND],,,,
88818034600015,[ND],,,,
88826558400019,LACROIX,,,,
88836926100019,[ND],,,,
88836926100027,[ND],,,,
88850927000011,OYENEYIN,,,,
88884494100029,LEICAM,,,,
88886243000012,ISSIFOU COMLAN,,,,
88888675100013,DESTREL VIANDES,,,,
88888906000057,ARCADIE VIANDES,,,,
88888906000073,ARCADIE VIANDES,,,,
88897236100016,AMISA,,,,
88903270200017,DUVAL,,,,
88908042000017,VANRAPENBUSCH,,,,
88915365600018,ABBAOUI,,,,
89059851900019,PHENIX CACAO,,,,
89061754100010,DIET&GO,,,,
89070375400014,L'ATELIER DU FLAMANT ROSE,,,,
89070836500014,OTERRA FRANCE SAS,,,,
89075558000010,COUZON,,,,
89076157000013,L'ATELIER COWRREZIEN,,,,
89081386800019,SINDER,,,,
89085922600023,BINOIS,,,,
89101330200015,[ND],,,,
88539738000019,FOOD AND FORM,,,,
88540993800010,RAVICHANDRAN,,,,
88482739500028,JLG,,,,
88858334100035,MEL & BASTIEN,,,,
88861376700019,MIAW MIAW TIME,,,,
89043721300014,SENSEI FAMILY,,,,
89044540600014,OMBRA COFFEE ROASTERS,,,,
88992430400021,UNTILA,,,,
89008928700019,BIRON,,,,
89045216200013,69 NUANCES DE CAFES,,,,
88915323500011,EURL MAISON BOR LIMOUX,,,,
88445648400010,[ND],,,,
88802060900028,PIZZ'OTOMAT,,,,
82403173600013,ROGELET,,,,
82404892000014,DELARUE,,,,
82347415000021,TEXIER,,,,
82156756700010,MARIE DOUCEURS,,,,
81745051300012,LA GAUFRETTE DE BOURGOGNE,,,,
82061591200012,LA FORET,,,,
82391995600016,BALDASSARRE,,,,
82745449700013,VALADAS DA FONSECA,,,,
82768704700023,NACRICARE,,,,
82770705000015,SPEED FOOD,,,,
83267016000023,GUILLIN,,,,
83108067600016,INAU-FOOD,,,,
83209762000013,[ND],,,,
83209762000021,[ND],,,,
83286696600027,THAAS CHIPS,,,,
90389643900010,ORI,,,,
90392428000014,DE L'ETABLE A LA TABLE,,,,
90396674500023,[ND],,,,
90399650200014,KING VIANDES,,,,
90405735300016,BECA,,,,
90271443500028,AL MASRI,,,,
90273164500013,LE COMPTOIR DES SAVEURS,,,,
90276313500016,BR CHOCOLAT,,,,
90270510200017,BAILLEUL,,,,
90087637600014,CONFISERIE SPAGNOLO,,,,
90089954300012,LA CAPUCINE,,,,
90212134200015,DIAZ FERNANDEZ,,,,
90469740600018,LLCM,,,,
90467325800029,CAFE OM'RI,,,,
90464188300015,YOTPHON,,,,
90789564300027,[ND],,,,
90791830400011,ANGLO,,,,
90794017500017,MERRIEN,,,,
90795083600011,LA ROUSSIERE PRODUITS LAITIERS,,,,
90799127700019,[ND],,,,
90808845300018,MILLEFAUT ET BADIN VINAIGRE DE VIN DE SAVOIE,,,,
90816524400025,LES TRIM'ART,,,,
90817405500016,[ND],,,,
90822620200020,LECLERC,,,,
90827756900012,OLIVIER,,,,
90834372600018,[ND],,,,
90849085700020,PONSADA,,,,
90854202000023,XOCOLATI,,,,
90148237200025,LA CHOUETTE FABRIQUE,,,,
90147847900016,AU CAFE CHOCOLAT THE,,,,
90152361300015,EURL GUILLAUME CHALLET - LA VOIE LACTEE,,,,
